# CSI data — grid [2,1] at (27cm, 44cm)
# Cell: 27cm wide × 22cm deep
# Target RF variance: 0.950
# Packets: 200  Subcarriers: 64
CSI_DATA,23680096453,-56,64,0,0,27,-7,-18,10,-11,31,0,-17,-3,-11,30,-12,11,-20,-19,15,26,4,-13,-14,13,-5,-23,5,-3,13,2,-15,-3,-27,29,12,-5,-13,12,-15,7,-25,-9,6,-2,-13,28,3,-21,12,9,12,29,-18,25,-10,-2,14,-12,-7,-14,-6,12,16,-27,1,-29,-19,18,6,-6,-7,0,-21,19,-5,-8,-3,-12,-28,18,18,-12,-10,-10,10,-9,20,-20,4,18,30,3,-12,15,-25,-21,20,-14,22,-22,1,25,-14,1,-28,13,8,30,1,-24,5,-7,-14,-7,-32,20,-3,15,-4,-12,0,-22,6,5,17,10,11,-3,17,-32,-10
CSI_DATA,23680200992,-58,64,0,0,9,-12,39,0,13,-7,-14,-14,-22,9,-11,-1,-25,-3,-6,25,-13,20,9,16,-3,15,20,-22,-2,-5,32,8,-13,13,-20,15,0,-4,32,-1,-8,13,8,-10,30,-10,-15,12,5,23,-21,-22,19,-14,12,7,20,4,13,32,28,-6,3,-10,13,-28,-7,-13,9,-12,-12,-19,-18,-24,15,4,4,-27,3,14,21,28,14,8,-1,26,-18,1,22,-18,-4,31,19,-20,6,15,7,-15,13,16,-1,-33,28,3,22,-6,25,7,-3,23,-23,8,16,-24,3,23,-20,18,-7,-9,-6,16,31,-6,20,-8,15,4,-3,-16,-18,-20
CSI_DATA,23680299096,-62,64,0,0,2,-15,-10,-6,1,-18,-11,-6,-22,14,-29,-3,9,27,-7,-13,18,-17,-18,-9,11,-31,4,8,-23,13,-20,22,12,3,-22,22,-13,-13,-18,16,26,12,15,15,21,-13,-8,7,16,-9,13,29,-8,-3,29,-17,19,19,3,-17,-21,3,-25,-12,25,-12,1,-16,5,-19,24,-5,11,-15,24,11,19,11,0,-18,-11,3,21,-6,-28,2,-25,16,28,-3,14,-20,23,-3,11,10,-6,-33,0,16,-2,7,19,-29,-34,2,-8,-10,-12,26,-8,-15,-2,18,-12,19,-1,10,5,28,-10,-31,-15,7,15,-20,1,-26,-5,-3,-15,29
CSI_DATA,23680397006,-58,64,0,0,-22,-15,-4,-13,13,33,-11,25,12,-9,4,-11,-23,-8,23,15,-16,10,4,-32,-25,-9,-15,18,-6,-19,-27,-5,-12,6,-8,13,12,-27,-13,-18,15,-22,20,0,19,-17,-12,21,11,-31,-6,36,5,17,8,14,1,12,-17,-12,17,13,4,-23,-8,-23,12,16,21,0,-30,7,-39,-6,10,17,2,9,-5,-22,23,-2,-5,23,9,10,17,-9,25,2,-13,1,13,-7,5,-13,10,24,-9,-18,4,2,14,19,-14,10,17,-24,-30,16,-19,4,6,29,-27,20,13,-25,-23,-17,23,7,18,13,-10,-12,-7,-25,25,-4,-10,10
CSI_DATA,23680499090,-60,64,0,0,-9,-25,28,-3,-8,15,-7,-6,-15,-7,17,1,-10,9,8,7,-4,8,31,-11,13,18,-4,36,-9,17,23,14,22,-16,-13,13,-5,-25,-9,-29,-9,-3,-8,23,11,-5,22,-7,10,2,-21,-28,-13,-8,14,-13,-2,10,8,-34,17,-7,-30,-8,1,-31,1,9,14,9,10,12,27,-13,14,22,14,10,0,11,-15,15,2,9,8,15,32,-2,6,-14,-5,11,27,2,-16,9,-5,31,13,-7,-32,-4,27,-16,-15,20,-20,21,18,-7,29,14,-13,15,1,12,-13,25,-13,-16,4,-30,12,34,17,10,34,-2,-16,-4,10,-30
CSI_DATA,23680597137,-61,64,0,0,21,31,8,-9,15,-5,17,-19,23,1,24,-1,-4,17,-3,26,-3,-9,29,-3,18,-12,15,6,10,-18,-3,36,-6,-16,16,21,-3,-37,14,32,-23,4,-8,-14,14,2,14,17,-8,-18,20,-6,-9,20,-19,-24,-11,-12,-17,-18,-17,-4,0,21,-13,-8,0,22,-29,-10,23,-24,-8,-14,-19,0,18,-15,8,-19,3,-35,5,1,21,3,-2,24,18,-14,9,32,-15,1,-25,4,9,-24,-4,24,7,2,17,19,-22,6,14,37,5,22,-23,21,0,-13,22,-12,4,-30,-6,-6,15,-26,1,22,30,2,-15,-18,2,14,-18,-27
CSI_DATA,23680697666,-61,64,0,0,4,-31,18,-18,-11,25,6,11,10,22,10,0,-4,-17,-5,29,16,14,-18,18,-14,19,-19,18,-11,-14,11,27,-12,-14,-19,28,17,4,7,9,-7,-28,-8,29,26,25,27,10,10,-15,10,29,5,-28,-1,-22,-2,8,6,16,6,-30,-9,-27,-15,13,-17,-3,2,-24,-25,13,-13,3,3,30,-19,-10,12,9,-6,17,-19,27,-24,-5,-14,30,-4,-13,20,16,-16,-22,-8,24,12,5,-20,-21,12,24,-2,3,-14,-7,-19,11,13,9,-28,8,-7,-19,19,3,1,14,-16,9,21,-18,-17,29,-3,-32,-4,-28,2,16,-3,9
CSI_DATA,23680800005,-60,64,0,0,6,-7,16,17,17,-25,3,-23,7,8,-16,0,29,4,8,-18,16,-20,5,24,-12,-28,15,-12,-16,25,-8,11,-12,-8,-12,3,-14,-9,-25,-8,-5,-16,-22,-3,-9,34,-12,-33,7,6,18,10,-6,12,1,-25,6,-4,-13,-15,7,15,0,29,-12,14,4,-40,-14,-7,-11,12,-4,11,16,-6,-19,1,-4,-28,-26,-21,10,-23,23,15,24,-22,-13,-33,3,-27,13,17,-32,12,-22,-3,-32,6,-19,-28,0,8,-28,6,-2,27,-8,14,-3,29,-9,-23,7,-2,8,-19,12,-11,-19,27,-26,9,26,4,-5,5,28,6,4,17
CSI_DATA,23680896212,-57,64,0,0,-29,-4,-10,19,35,2,-22,0,2,17,18,1,-16,-5,-2,-22,13,9,-11,-23,-34,-5,22,9,23,11,-14,-19,-5,17,-20,5,7,-14,-9,-25,2,11,7,20,-4,-18,-9,-7,-6,-16,-21,13,12,7,31,-6,-4,12,23,-6,-4,-21,-15,9,-3,19,-33,-2,2,-30,-10,-5,-21,0,15,-18,11,-26,14,-7,24,-16,-5,-14,16,8,7,18,10,-6,-8,-7,1,16,-21,7,12,-7,-19,14,-1,-19,1,32,15,-1,32,-2,24,-2,14,-4,-12,14,-6,15,19,1,9,25,18,0,-30,0,15,-6,14,-15,13,-22,23,-1
CSI_DATA,23680997772,-62,64,0,0,5,-13,-18,28,-5,21,0,24,24,-4,5,-1,7,19,-20,1,7,14,-21,16,-28,5,-13,-16,-31,19,5,15,19,-26,18,-22,-15,-31,28,-11,-16,-1,-26,-6,27,-12,-10,-7,-19,-4,-10,-11,6,14,-26,13,6,-16,7,-22,24,18,-10,1,-1,29,-21,-11,-15,-9,-10,-16,-3,27,29,12,0,-25,6,-10,0,24,12,-25,8,29,19,-1,-3,30,-25,-4,-12,-16,18,3,-14,-27,18,-18,-23,-11,13,11,30,3,3,-25,15,-13,-16,-19,-17,-4,-9,6,-7,22,23,-5,15,9,26,-7,13,-17,-15,-13,-3,-18,-22,-32
