# CSI data — grid [3,1] at (27cm, 66cm)
# Cell: 27cm wide × 22cm deep
# Target RF variance: 0.780
# Packets: 200  Subcarriers: 64
CSI_DATA,23760097725,-59,64,0,0,-18,-13,18,11,4,-13,21,5,-21,9,3,-25,-12,-5,18,10,2,-25,17,-19,-17,-17,5,23,-9,15,8,-27,-25,14,-5,-28,-15,-9,-17,-3,17,-15,-11,13,-4,-25,13,6,-17,23,26,-6,38,-11,-18,-12,-2,37,-12,-24,5,-5,8,13,-2,-14,-26,-10,28,7,10,20,-14,19,-14,9,-9,12,-16,20,8,-22,4,26,7,6,26,18,6,-16,3,-5,-19,-6,-8,-20,-28,-19,-7,-16,8,-17,-22,9,25,6,5,18,18,1,-20,5,11,-26,-5,-10,-10,-4,25,-5,4,-18,13,-10,5,-26,-1,13,-1,-23,-21,9
CSI_DATA,23760197389,-65,64,0,0,0,15,-8,-12,2,-10,12,-25,26,20,6,21,-1,-18,12,7,22,-5,-18,14,-13,12,-23,-14,29,4,-6,-34,18,2,6,24,7,19,-16,-7,-20,6,-14,-19,21,-9,-17,18,31,3,-34,-28,-12,6,-6,19,-25,18,-4,-16,3,-32,16,4,-1,31,-11,7,21,1,21,-11,-15,11,-6,-12,12,-15,-7,21,9,10,-8,17,8,-10,-22,-8,-2,-8,33,14,-1,12,-11,-22,-1,-22,9,-17,18,-2,-16,-11,-16,17,-14,-19,2,12,-7,-18,8,4,10,19,14,19,8,23,-13,0,-24,6,20,-15,-33,-17,27,-3,24,20
CSI_DATA,23760295484,-59,64,0,0,-15,7,19,-12,-18,10,8,-21,-16,-22,-12,17,-6,28,-17,9,15,-25,-7,-20,-7,20,21,-20,16,-1,-13,2,10,-18,14,-25,-15,-17,0,6,19,-7,3,17,19,5,-18,19,15,-11,30,-13,5,-14,-16,14,-10,12,28,4,8,11,-3,15,-23,-17,10,4,-20,-3,-16,8,2,-14,7,13,-12,5,7,33,1,16,18,-5,22,6,-14,-9,-17,15,-8,7,11,-15,-2,-15,-29,-12,-3,16,16,1,-7,18,-4,-21,17,2,1,25,-29,-11,12,16,1,20,29,-5,17,9,2,33,16,-10,12,0,-18,-13,23,-17,-18,10
CSI_DATA,23760399115,-60,64,0,0,14,-17,-7,29,-3,29,-16,-24,-1,21,-2,-26,25,-5,2,-19,21,17,-4,-5,16,-7,-25,7,12,14,-10,-22,14,8,6,-27,-20,11,-7,-14,-21,-21,-18,3,-24,-14,-19,10,-14,-20,-21,-10,14,10,14,-8,11,24,19,-7,20,-3,-12,19,12,19,-16,11,8,18,18,27,-18,15,7,-22,-12,32,-18,9,-16,-19,16,28,-15,-16,-4,11,14,-18,-2,-31,16,15,-5,28,4,12,22,16,30,8,-14,11,-31,-16,7,-2,13,-16,12,25,-6,-21,19,-3,-28,-11,6,28,-14,3,-9,-6,-1,17,-2,-10,-25,-1,25,2
CSI_DATA,23760500601,-65,64,0,0,26,-13,-17,-4,-13,2,-2,13,12,-10,-1,26,10,16,20,-21,17,-16,-2,34,1,-17,-11,-10,19,-9,-7,15,4,8,-17,-10,-26,-4,-12,12,8,-14,-14,-10,17,-22,18,19,19,-9,12,-18,17,-3,33,-22,18,0,21,-24,26,22,-27,-16,5,24,-28,1,31,-15,-10,-16,12,-8,13,-11,-13,0,20,20,26,8,-10,8,-11,-19,15,20,-23,-4,28,-2,-2,-11,5,-25,12,-4,29,-20,-11,25,12,20,19,15,7,18,1,-20,8,25,-20,10,-5,8,-24,9,-5,-21,-2,-18,-14,-14,6,10,-19,-4,14,14,3,22
CSI_DATA,23760601081,-60,64,0,0,3,19,9,27,17,-18,34,-7,6,11,-22,-4,15,-3,25,-18,-7,18,-16,24,-4,-27,-8,-21,4,22,-22,-8,27,19,0,18,15,14,-8,27,-20,-19,-16,-23,-16,-21,38,8,-8,29,5,12,18,24,-2,24,0,-21,-19,-19,-36,-6,-16,-15,-24,-2,8,-4,-11,-14,21,-9,3,-26,-3,-18,13,26,20,-16,-17,-7,-7,19,-28,15,-11,15,21,15,-12,3,-23,-1,-8,13,0,-19,7,27,18,-18,17,7,-24,-20,-22,-16,-5,-15,-25,-6,-28,8,27,-13,-20,14,-26,0,-5,-19,8,2,4,26,16,3,11,20,14,-17
CSI_DATA,23760696210,-65,64,0,0,-8,12,-22,10,0,16,12,-20,22,8,-25,-7,7,-9,23,5,-7,16,-18,-5,-23,12,6,-24,-17,-19,18,1,-27,4,8,14,-10,16,28,-9,14,-6,-19,-16,14,-17,-22,-21,26,16,-1,-18,-6,22,-18,-11,13,-6,-8,-33,17,-1,6,-10,-11,25,20,17,23,-26,-3,-15,16,-6,5,-15,1,-11,-22,-11,8,6,-2,12,9,-21,7,23,20,-29,14,-10,-10,12,-2,12,7,-25,-5,-16,-14,3,4,-24,12,-21,-16,-7,-27,1,-16,-6,-19,-12,1,-18,24,-2,16,8,6,-33,-3,-21,-13,7,15,15,19,-2,-28,17
CSI_DATA,23760793275,-65,64,0,0,1,-18,-7,27,-33,16,15,-4,-6,12,-10,-24,-17,21,-20,5,-1,-18,20,12,25,4,-27,10,0,28,-15,27,8,15,13,-23,-5,22,7,25,23,-17,-3,28,26,9,-31,-3,-1,12,-3,-18,15,10,12,-15,-5,-11,-12,-8,15,16,6,-18,-34,15,-11,5,-19,-7,-20,0,-7,21,-32,-11,-22,-26,21,-19,-6,-18,-15,17,-1,-9,-21,14,-21,19,-17,-15,6,20,-24,-5,-18,-4,2,-16,2,12,19,11,21,-5,16,21,28,8,4,18,-20,-29,17,5,18,-27,-7,20,-2,19,-6,7,-22,11,-18,26,22,-1,-11,25
CSI_DATA,23760890468,-62,64,0,0,11,5,25,-9,-29,2,-6,18,30,4,-6,25,-18,-10,-4,23,-16,3,-13,5,-26,4,6,13,-18,8,27,-5,14,3,-16,2,26,9,-14,-4,6,0,-15,15,-12,-4,-8,-24,-10,6,-17,-19,5,37,-22,14,11,9,12,-2,0,27,8,-13,19,-1,20,-25,17,-11,25,-4,-23,9,18,-10,-31,3,-4,-2,12,5,-15,17,20,25,17,12,-27,17,8,-20,-8,20,15,-12,-36,-14,-12,-6,11,19,16,2,-23,-22,19,35,-14,-7,8,12,-14,19,7,4,-19,7,-28,-4,6,33,15,-2,-23,24,16,0,20,15,14,17
CSI_DATA,23760986862,-60,64,0,0,17,-8,3,22,-23,-15,-6,23,-10,-7,-13,-17,5,3,-17,-9,13,2,14,-3,-5,16,-28,-24,17,-3,19,14,-11,30,-5,-17,-14,-21,15,-19,9,9,23,-21,-3,-31,1,-13,-13,-6,-12,-11,-19,-9,2,16,10,19,-8,-23,13,-1,11,-20,0,-18,-11,24,-9,21,6,4,28,3,24,5,1,-15,-18,-3,-16,18,-20,-4,-19,25,6,-15,23,-6,13,12,-11,-15,14,0,28,11,10,14,-5,-24,12,-25,0,14,-13,-11,25,14,11,-3,-28,8,-1,13,4,15,16,-8,15,-17,21,-5,-20,9,14,-4,2,29,29,10
